Local time,Open,High,Low,Close,Volume
04.04.2021 10:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 11:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 12:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 13:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 14:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 15:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 16:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 17:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 18:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 19:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 20:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 21:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 22:00:00.000 GMT+0200,1.17603,1.17603,1.17603,1.17603,0
04.04.2021 23:00:00.000 GMT+0200,1.17544,1.17584,1.17532,1.17553,611130.0049
05.04.2021 00:00:00.000 GMT+0200,1.17555,1.17669,1.17551,1.1762,3387994.873
05.04.2021 01:00:00.000 GMT+0200,1.17622,1.17678,1.1758,1.17676,1378739.99
05.04.2021 02:00:00.000 GMT+0200,1.17674,1.17675,1.17614,1.17648,1889790.039
05.04.2021 03:00:00.000 GMT+0200,1.17648,1.17718,1.17641,1.17697,1830959.961
05.04.2021 04:00:00.000 GMT+0200,1.17698,1.17703,1.17658,1.17663,1765209.961
05.04.2021 05:00:00.000 GMT+0200,1.17663,1.17706,1.17649,1.17699,1046319.946
05.04.2021 06:00:00.000 GMT+0200,1.17701,1.17705,1.1759,1.17591,1934260.01
05.04.2021 07:00:00.000 GMT+0200,1.17592,1.17607,1.17478,1.17492,1675729.981
05.04.2021 08:00:00.000 GMT+0200,1.17494,1.17536,1.17466,1.17486,2802500
05.04.2021 09:00:00.000 GMT+0200,1.17484,1.17526,1.17413,1.17425,3482270.02
05.04.2021 10:00:00.000 GMT+0200,1.17427,1.17571,1.17406,1.17472,3621020.02
05.04.2021 11:00:00.000 GMT+0200,1.17472,1.1749,1.17402,1.17405,2920750
05.04.2021 12:00:00.000 GMT+0200,1.17407,1.17507,1.17379,1.17493,1559510.01
05.04.2021 13:00:00.000 GMT+0200,1.17493,1.1759,1.17486,1.17585,2914989.99
05.04.2021 14:00:00.000 GMT+0200,1.17586,1.17808,1.17561,1.17787,5690790.039
05.04.2021 15:00:00.000 GMT+0200,1.1779,1.18026,1.17779,1.1797,6186720.215
05.04.2021 16:00:00.000 GMT+0200,1.17968,1.18148,1.17966,1.17987,6920209.961
05.04.2021 17:00:00.000 GMT+0200,1.17987,1.18132,1.17955,1.18099,3432969.971
05.04.2021 18:00:00.000 GMT+0200,1.18097,1.18166,1.18095,1.18159,1827130.005
05.04.2021 19:00:00.000 GMT+0200,1.18159,1.18194,1.18121,1.18126,2378699.951
05.04.2021 20:00:00.000 GMT+0200,1.18127,1.1813,1.18092,1.18108,2088320.068
05.04.2021 21:00:00.000 GMT+0200,1.1811,1.18138,1.18077,1.18131,2150110.107
05.04.2021 22:00:00.000 GMT+0200,1.18132,1.18132,1.18095,1.18125,681719.9707
05.04.2021 23:00:00.000 GMT+0200,1.18125,1.18145,1.18101,1.18126,313799.9878
06.04.2021 00:00:00.000 GMT+0200,1.18129,1.18151,1.18116,1.18141,622740.4785
06.04.2021 01:00:00.000 GMT+0200,1.18143,1.18172,1.18141,1.18169,805440.0024
06.04.2021 02:00:00.000 GMT+0200,1.18168,1.18215,1.1813,1.18139,2062110.107
06.04.2021 03:00:00.000 GMT+0200,1.18139,1.1817,1.18086,1.18105,2051379.883
06.04.2021 04:00:00.000 GMT+0200,1.18106,1.18113,1.18033,1.18076,3775250
06.04.2021 05:00:00.000 GMT+0200,1.18075,1.18076,1.17996,1.18025,2563060.059
06.04.2021 06:00:00.000 GMT+0200,1.18026,1.18099,1.18019,1.18055,1827410.034
06.04.2021 07:00:00.000 GMT+0200,1.18056,1.18122,1.18053,1.18106,2754590.088
06.04.2021 08:00:00.000 GMT+0200,1.18106,1.18168,1.18024,1.18044,4966870.117
06.04.2021 09:00:00.000 GMT+0200,1.18043,1.18209,1.17968,1.18202,6267720.215
06.04.2021 10:00:00.000 GMT+0200,1.182,1.182,1.17951,1.18135,7376490.234
06.04.2021 11:00:00.000 GMT+0200,1.18141,1.18218,1.18066,1.18126,6674629.883
06.04.2021 12:00:00.000 GMT+0200,1.18125,1.18185,1.18024,1.1808,4512700.195
06.04.2021 13:00:00.000 GMT+0200,1.18081,1.18096,1.18026,1.18055,4449490.234
06.04.2021 14:00:00.000 GMT+0200,1.18056,1.18334,1.1804,1.18286,7280740.234
06.04.2021 15:00:00.000 GMT+0200,1.18287,1.18397,1.18261,1.18392,8264860.352
06.04.2021 16:00:00.000 GMT+0200,1.18391,1.18459,1.18357,1.18381,7519279.785
06.04.2021 17:00:00.000 GMT+0200,1.18382,1.18534,1.18373,1.18509,4086239.99
06.04.2021 18:00:00.000 GMT+0200,1.18511,1.18559,1.18461,1.18555,3218080.078
06.04.2021 19:00:00.000 GMT+0200,1.18555,1.18603,1.18521,1.18554,3383489.99
06.04.2021 20:00:00.000 GMT+0200,1.18555,1.18743,1.18538,1.1871,3381850.098
06.04.2021 21:00:00.000 GMT+0200,1.18711,1.18738,1.18668,1.18737,2364169.922
06.04.2021 22:00:00.000 GMT+0200,1.18737,1.18776,1.18723,1.1874,1858959.961
06.04.2021 23:00:00.000 GMT+0200,1.1874,1.1877,1.18696,1.18712,426839.9963
07.04.2021 00:00:00.000 GMT+0200,1.18713,1.18748,1.18713,1.18713,820739.9902
07.04.2021 01:00:00.000 GMT+0200,1.18714,1.1874,1.18704,1.18737,711919.9829
07.04.2021 02:00:00.000 GMT+0200,1.18737,1.18754,1.18684,1.18722,2038239.99
07.04.2021 03:00:00.000 GMT+0200,1.18723,1.18777,1.18714,1.18729,3073770.02
07.04.2021 04:00:00.000 GMT+0200,1.1873,1.18749,1.18657,1.18669,3021699.951
07.04.2021 05:00:00.000 GMT+0200,1.18668,1.18695,1.18655,1.18667,1919709.961
07.04.2021 06:00:00.000 GMT+0200,1.18667,1.18717,1.18666,1.18706,1315910.034
07.04.2021 07:00:00.000 GMT+0200,1.1871,1.1875,1.1869,1.1874,1901699.951
07.04.2021 08:00:00.000 GMT+0200,1.1874,1.18818,1.18639,1.18702,6900729.981
07.04.2021 09:00:00.000 GMT+0200,1.187,1.18817,1.18651,1.18789,6358419.922
07.04.2021 10:00:00.000 GMT+0200,1.18787,1.18873,1.18658,1.18862,6419680.176
07.04.2021 11:00:00.000 GMT+0200,1.1886,1.18897,1.18772,1.18842,4819779.785
07.04.2021 12:00:00.000 GMT+0200,1.1884,1.18983,1.18826,1.18921,5412339.844
07.04.2021 13:00:00.000 GMT+0200,1.18923,1.1897,1.18865,1.18893,5704290.039
07.04.2021 14:00:00.000 GMT+0200,1.18893,1.18894,1.18768,1.18846,6721830.078
07.04.2021 15:00:00.000 GMT+0200,1.18846,1.18979,1.18822,1.18915,6259529.785
07.04.2021 16:00:00.000 GMT+0200,1.18917,1.19147,1.18879,1.19006,8498580.078
07.04.2021 17:00:00.000 GMT+0200,1.19004,1.19035,1.1887,1.18891,6915819.824
07.04.2021 18:00:00.000 GMT+0200,1.18889,1.18902,1.18817,1.18822,3913020.02
07.04.2021 19:00:00.000 GMT+0200,1.1882,1.18867,1.18801,1.18824,2198110.107
07.04.2021 20:00:00.000 GMT+0200,1.18824,1.18854,1.18647,1.18657,4168600.098
07.04.2021 21:00:00.000 GMT+0200,1.18657,1.18726,1.18608,1.18721,2941469.971
07.04.2021 22:00:00.000 GMT+0200,1.18723,1.18747,1.18656,1.18657,1229239.99
07.04.2021 23:00:00.000 GMT+0200,1.18657,1.18696,1.18639,1.18692,238838.3026
08.04.2021 00:00:00.000 GMT+0200,1.18692,1.18731,1.1869,1.187,1182020.386
08.04.2021 01:00:00.000 GMT+0200,1.18699,1.18732,1.18677,1.18723,1043540.039
08.04.2021 02:00:00.000 GMT+0200,1.18724,1.18739,1.18654,1.18663,2603270.02
08.04.2021 03:00:00.000 GMT+0200,1.18665,1.18692,1.18609,1.18663,2489250
08.04.2021 04:00:00.000 GMT+0200,1.18663,1.18702,1.18627,1.18698,1999890.015
08.04.2021 05:00:00.000 GMT+0200,1.18699,1.18737,1.18697,1.18708,1368390.015
08.04.2021 06:00:00.000 GMT+0200,1.18709,1.18726,1.18694,1.18726,1387170.044
08.04.2021 07:00:00.000 GMT+0200,1.18727,1.18808,1.18722,1.18729,2593040.039
08.04.2021 08:00:00.000 GMT+0200,1.18729,1.18817,1.18671,1.18814,4059719.971
08.04.2021 09:00:00.000 GMT+0200,1.18814,1.1893,1.1877,1.18838,5872479.981
08.04.2021 10:00:00.000 GMT+0200,1.18837,1.18841,1.1875,1.18813,4650350.098
08.04.2021 11:00:00.000 GMT+0200,1.18812,1.18813,1.18645,1.18645,4559790.039
08.04.2021 12:00:00.000 GMT+0200,1.18646,1.18685,1.18616,1.1862,4067439.941
08.04.2021 13:00:00.000 GMT+0200,1.18619,1.18842,1.18617,1.18796,4850819.824
08.04.2021 14:00:00.000 GMT+0200,1.18795,1.18949,1.1871,1.18925,5723370.117
08.04.2021 15:00:00.000 GMT+0200,1.18924,1.19102,1.18835,1.18969,7772759.766
08.04.2021 16:00:00.000 GMT+0200,1.18968,1.19074,1.18936,1.18989,9302070.313
08.04.2021 17:00:00.000 GMT+0200,1.1899,1.19082,1.18984,1.19038,6283029.785
08.04.2021 18:00:00.000 GMT+0200,1.19038,1.19274,1.19031,1.19214,5329270.02
08.04.2021 19:00:00.000 GMT+0200,1.19213,1.19231,1.19171,1.19179,3208679.932
08.04.2021 20:00:00.000 GMT+0200,1.1918,1.19183,1.19132,1.19169,3882169.922
08.04.2021 21:00:00.000 GMT+0200,1.19168,1.19173,1.19119,1.19134,2325639.893
08.04.2021 22:00:00.000 GMT+0200,1.19133,1.19172,1.1912,1.19124,1255430.054
08.04.2021 23:00:00.000 GMT+0200,1.19121,1.19189,1.19101,1.19153,678119.9951
09.04.2021 00:00:00.000 GMT+0200,1.19153,1.1916,1.19104,1.19147,1125477.539
09.04.2021 01:00:00.000 GMT+0200,1.19147,1.19181,1.1913,1.19153,919799.9878
09.04.2021 02:00:00.000 GMT+0200,1.19151,1.19201,1.19139,1.19192,2119350.098
09.04.2021 03:00:00.000 GMT+0200,1.19192,1.192,1.19068,1.19104,3375870.117
09.04.2021 04:00:00.000 GMT+0200,1.19104,1.19104,1.1904,1.19053,2223239.99
09.04.2021 05:00:00.000 GMT+0200,1.19052,1.19076,1.19029,1.19067,2343820.068
09.04.2021 06:00:00.000 GMT+0200,1.19067,1.19067,1.19032,1.19039,1505339.966
09.04.2021 07:00:00.000 GMT+0200,1.19039,1.19043,1.18924,1.18926,2261899.902
09.04.2021 08:00:00.000 GMT+0200,1.18928,1.1899,1.18844,1.18913,5203569.824
09.04.2021 09:00:00.000 GMT+0200,1.18911,1.18988,1.1887,1.18987,6347959.961
09.04.2021 10:00:00.000 GMT+0200,1.18986,1.18989,1.18838,1.18857,7550000
09.04.2021 11:00:00.000 GMT+0200,1.18857,1.18954,1.1885,1.18918,3857879.883
09.04.2021 12:00:00.000 GMT+0200,1.18918,1.1895,1.18822,1.18836,3732110.107
09.04.2021 13:00:00.000 GMT+0200,1.18837,1.19002,1.18817,1.18949,4538839.844
09.04.2021 14:00:00.000 GMT+0200,1.1895,1.18957,1.18669,1.1876,7859740.234
09.04.2021 15:00:00.000 GMT+0200,1.18759,1.18895,1.18704,1.18837,8727700.195
09.04.2021 16:00:00.000 GMT+0200,1.18838,1.18982,1.18821,1.18893,6558850.098
09.04.2021 17:00:00.000 GMT+0200,1.18893,1.18961,1.18824,1.18961,4372259.766
09.04.2021 18:00:00.000 GMT+0200,1.18963,1.19032,1.18929,1.19,2722570.068
09.04.2021 19:00:00.000 GMT+0200,1.18997,1.19103,1.18997,1.19063,2808530.029
09.04.2021 20:00:00.000 GMT+0200,1.19061,1.19064,1.19004,1.19021,2975469.971
09.04.2021 21:00:00.000 GMT+0200,1.19021,1.19058,1.19021,1.1903,1523750
09.04.2021 22:00:00.000 GMT+0200,1.19031,1.19047,1.18977,1.18977,1220569.946
09.04.2021 23:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 00:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 01:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 02:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 03:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 04:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 05:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 06:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 07:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 08:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 09:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 10:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 11:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 12:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 13:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 14:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 15:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 16:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 17:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 18:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 19:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 20:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 21:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 22:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
10.04.2021 23:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 00:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 01:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 02:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 03:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 04:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 05:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 06:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 07:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 08:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 09:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 10:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 11:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 12:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 13:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 14:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 15:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 16:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 17:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 18:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 19:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 20:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 21:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 22:00:00.000 GMT+0200,1.18977,1.18977,1.18977,1.18977,0
11.04.2021 23:00:00.000 GMT+0200,1.18903,1.19038,1.18901,1.18956,601612.1216
12.04.2021 00:00:00.000 GMT+0200,1.18956,1.1902,1.18954,1.1898,1412297.73
12.04.2021 01:00:00.000 GMT+0200,1.18983,1.19035,1.18958,1.18958,1340479.981
12.04.2021 02:00:00.000 GMT+0200,1.18957,1.19029,1.18942,1.18973,2321959.961
12.04.2021 03:00:00.000 GMT+0200,1.18974,1.18986,1.18862,1.18892,4323410.156
12.04.2021 04:00:00.000 GMT+0200,1.18892,1.18901,1.18853,1.18899,4193640.137
12.04.2021 05:00:00.000 GMT+0200,1.18899,1.18929,1.18876,1.18924,1741280.029
12.04.2021 06:00:00.000 GMT+0200,1.18926,1.18927,1.18872,1.18879,1604619.995
12.04.2021 07:00:00.000 GMT+0200,1.18878,1.18907,1.18843,1.18896,2112760.01
12.04.2021 08:00:00.000 GMT+0200,1.18897,1.18942,1.18852,1.18854,5336609.863
12.04.2021 09:00:00.000 GMT+0200,1.18852,1.18879,1.1872,1.18731,5630080.078
12.04.2021 10:00:00.000 GMT+0200,1.18732,1.18871,1.1871,1.18836,4381169.922
12.04.2021 11:00:00.000 GMT+0200,1.18838,1.19089,1.18838,1.19039,5190029.785
12.04.2021 12:00:00.000 GMT+0200,1.19042,1.19181,1.19005,1.19097,4691509.766
12.04.2021 13:00:00.000 GMT+0200,1.19097,1.19152,1.1906,1.19061,4601600.098
12.04.2021 14:00:00.000 GMT+0200,1.19064,1.1918,1.19026,1.19142,4026520.02
12.04.2021 15:00:00.000 GMT+0200,1.19144,1.19167,1.19034,1.19053,5171000
12.04.2021 16:00:00.000 GMT+0200,1.19054,1.19178,1.19036,1.19068,5430850.098
12.04.2021 17:00:00.000 GMT+0200,1.19068,1.19162,1.19052,1.1907,4927959.961
12.04.2021 18:00:00.000 GMT+0200,1.19071,1.1919,1.19054,1.19157,2850699.951
12.04.2021 19:00:00.000 GMT+0200,1.19155,1.19172,1.19136,1.19143,2176709.961
12.04.2021 20:00:00.000 GMT+0200,1.19142,1.19152,1.19035,1.19051,2918600.098
12.04.2021 21:00:00.000 GMT+0200,1.19052,1.1909,1.1899,1.19083,2086750
12.04.2021 22:00:00.000 GMT+0200,1.19082,1.19123,1.19076,1.19099,1009000
12.04.2021 23:00:00.000 GMT+0200,1.19098,1.19155,1.19084,1.19131,795890.0146
13.04.2021 00:00:00.000 GMT+0200,1.19131,1.1915,1.19116,1.19124,741510.0098
13.04.2021 01:00:00.000 GMT+0200,1.19125,1.19157,1.19107,1.19115,784210.022
13.04.2021 02:00:00.000 GMT+0200,1.19117,1.1912,1.19021,1.19041,2652729.981
13.04.2021 03:00:00.000 GMT+0200,1.1904,1.19044,1.18972,1.18993,3652139.893
13.04.2021 04:00:00.000 GMT+0200,1.18992,1.19012,1.18958,1.18983,3302429.932
13.04.2021 05:00:00.000 GMT+0200,1.18984,1.18993,1.18899,1.18903,2394209.961
13.04.2021 06:00:00.000 GMT+0200,1.18902,1.18922,1.18859,1.18871,2474090.088
13.04.2021 07:00:00.000 GMT+0200,1.18874,1.18937,1.18857,1.18929,2016449.951
13.04.2021 08:00:00.000 GMT+0200,1.1893,1.19004,1.18828,1.18841,4452450.195
13.04.2021 09:00:00.000 GMT+0200,1.18845,1.19087,1.18845,1.19036,5344379.883
13.04.2021 10:00:00.000 GMT+0200,1.19035,1.19043,1.1895,1.19005,4977259.766
13.04.2021 11:00:00.000 GMT+0200,1.19009,1.19037,1.18929,1.18934,3900159.912
13.04.2021 12:00:00.000 GMT+0200,1.18933,1.18961,1.18876,1.1891,4069030.029
13.04.2021 13:00:00.000 GMT+0200,1.18908,1.18968,1.1885,1.18961,7880459.961
13.04.2021 14:00:00.000 GMT+0200,1.18962,1.19343,1.18776,1.19243,15141410.16
13.04.2021 15:00:00.000 GMT+0200,1.19241,1.19428,1.19231,1.19354,9766509.766
13.04.2021 16:00:00.000 GMT+0200,1.19354,1.19405,1.19249,1.19262,6654009.766
13.04.2021 17:00:00.000 GMT+0200,1.19262,1.19385,1.19235,1.19384,4869069.824
13.04.2021 18:00:00.000 GMT+0200,1.19382,1.19435,1.19361,1.19379,3059790.039
13.04.2021 19:00:00.000 GMT+0200,1.1938,1.19448,1.19378,1.19422,3630879.883
13.04.2021 20:00:00.000 GMT+0200,1.19422,1.1948,1.19412,1.19465,2527750
13.04.2021 21:00:00.000 GMT+0200,1.19463,1.19557,1.1944,1.19549,2786709.961
13.04.2021 22:00:00.000 GMT+0200,1.19548,1.19548,1.19474,1.19474,1350109.985
13.04.2021 23:00:00.000 GMT+0200,1.19473,1.19525,1.1947,1.19496,355760.0098
14.04.2021 00:00:00.000 GMT+0200,1.19499,1.19518,1.19487,1.19488,1024844.971
14.04.2021 01:00:00.000 GMT+0200,1.19485,1.19557,1.19485,1.19538,835659.9731
14.04.2021 02:00:00.000 GMT+0200,1.19541,1.19584,1.19536,1.19542,2867790.039
14.04.2021 03:00:00.000 GMT+0200,1.19542,1.1961,1.19526,1.19577,2846510.01
14.04.2021 04:00:00.000 GMT+0200,1.19577,1.1963,1.19547,1.19597,2906790.039
14.04.2021 05:00:00.000 GMT+0200,1.19596,1.19627,1.19577,1.19581,2407969.971
14.04.2021 06:00:00.000 GMT+0200,1.1958,1.19639,1.19578,1.19625,1625530.029
14.04.2021 07:00:00.000 GMT+0200,1.19626,1.19658,1.19597,1.19643,2159929.932
14.04.2021 08:00:00.000 GMT+0200,1.19643,1.19697,1.19629,1.19691,4696439.941
14.04.2021 09:00:00.000 GMT+0200,1.19692,1.1974,1.19556,1.19575,6592220.215
14.04.2021 10:00:00.000 GMT+0200,1.19575,1.19718,1.19548,1.19666,5634810.059
14.04.2021 11:00:00.000 GMT+0200,1.19666,1.19696,1.19511,1.19567,6068339.844
14.04.2021 12:00:00.000 GMT+0200,1.19567,1.19621,1.19518,1.1953,6676509.766
14.04.2021 13:00:00.000 GMT+0200,1.1953,1.19599,1.19509,1.19587,5708830.078
14.04.2021 14:00:00.000 GMT+0200,1.19589,1.19674,1.19565,1.19636,5866060.059
14.04.2021 15:00:00.000 GMT+0200,1.19638,1.19699,1.19568,1.19572,7590759.766
14.04.2021 16:00:00.000 GMT+0200,1.19572,1.19741,1.19529,1.19653,8230110.352
14.04.2021 17:00:00.000 GMT+0200,1.19651,1.19761,1.19651,1.19744,5455049.805
14.04.2021 18:00:00.000 GMT+0200,1.19743,1.19872,1.19727,1.1985,4639439.941
14.04.2021 19:00:00.000 GMT+0200,1.19849,1.19854,1.19778,1.19789,3081600.098
14.04.2021 20:00:00.000 GMT+0200,1.19792,1.19795,1.197,1.19708,2885439.941
14.04.2021 21:00:00.000 GMT+0200,1.19709,1.19794,1.19696,1.19787,2899800.049
14.04.2021 22:00:00.000 GMT+0200,1.19786,1.19815,1.19755,1.19784,1195859.985
14.04.2021 23:00:00.000 GMT+0200,1.19781,1.19827,1.19758,1.19789,234350.0061
15.04.2021 00:00:00.000 GMT+0200,1.19789,1.19845,1.19781,1.19807,995025.0244
15.04.2021 01:00:00.000 GMT+0200,1.1981,1.19835,1.19798,1.19832,774919.9829
15.04.2021 02:00:00.000 GMT+0200,1.1983,1.19887,1.19814,1.19861,3079090.088
15.04.2021 03:00:00.000 GMT+0200,1.1986,1.19897,1.19722,1.1974,4857160.156
15.04.2021 04:00:00.000 GMT+0200,1.1974,1.19768,1.19727,1.19733,2852659.912
15.04.2021 05:00:00.000 GMT+0200,1.19736,1.19758,1.19724,1.19746,2146669.922
15.04.2021 06:00:00.000 GMT+0200,1.19746,1.1975,1.19696,1.19701,2419110.107
15.04.2021 07:00:00.000 GMT+0200,1.19702,1.19778,1.19701,1.19733,2834429.932
15.04.2021 08:00:00.000 GMT+0200,1.19733,1.19802,1.19725,1.19747,4273660.156
15.04.2021 09:00:00.000 GMT+0200,1.19746,1.199,1.19746,1.19801,5050189.941
15.04.2021 10:00:00.000 GMT+0200,1.198,1.19866,1.19733,1.19807,4137040.039
15.04.2021 11:00:00.000 GMT+0200,1.19807,1.19932,1.19781,1.19787,3901429.932
15.04.2021 12:00:00.000 GMT+0200,1.19789,1.1979,1.19619,1.19621,4127549.805
15.04.2021 13:00:00.000 GMT+0200,1.19623,1.19684,1.19616,1.1967,3261419.922
15.04.2021 14:00:00.000 GMT+0200,1.19671,1.19812,1.1957,1.19582,7749859.863
15.04.2021 15:00:00.000 GMT+0200,1.19584,1.19805,1.1956,1.19754,7443359.863
15.04.2021 16:00:00.000 GMT+0200,1.19756,1.19837,1.19651,1.19708,8106319.824
15.04.2021 17:00:00.000 GMT+0200,1.19703,1.19762,1.1957,1.19625,5832439.941
15.04.2021 18:00:00.000 GMT+0200,1.19627,1.19734,1.19616,1.19709,2636510.01
15.04.2021 19:00:00.000 GMT+0200,1.1971,1.1971,1.19571,1.19671,3120560.059
15.04.2021 20:00:00.000 GMT+0200,1.19671,1.19772,1.19665,1.19749,3292800.049
15.04.2021 21:00:00.000 GMT+0200,1.19748,1.19754,1.19687,1.19743,3826610.107
15.04.2021 22:00:00.000 GMT+0200,1.19742,1.19755,1.19644,1.19655,1624729.981
15.04.2021 23:00:00.000 GMT+0200,1.1963,1.19711,1.1963,1.19663,577710.022
16.04.2021 00:00:00.000 GMT+0200,1.1966,1.197,1.19659,1.19671,780200.0732
16.04.2021 01:00:00.000 GMT+0200,1.19669,1.197,1.1966,1.19692,888729.9805
16.04.2021 02:00:00.000 GMT+0200,1.19692,1.19746,1.1956,1.19568,2726550.049
16.04.2021 03:00:00.000 GMT+0200,1.19568,1.19625,1.19525,1.1958,4961310.059
16.04.2021 04:00:00.000 GMT+0200,1.1958,1.19601,1.19503,1.1951,3305000
16.04.2021 05:00:00.000 GMT+0200,1.19511,1.1958,1.1951,1.19571,1688939.941
16.04.2021 06:00:00.000 GMT+0200,1.19571,1.19642,1.19566,1.19632,1439489.99
16.04.2021 07:00:00.000 GMT+0200,1.19631,1.19722,1.19622,1.19705,2293939.941
16.04.2021 08:00:00.000 GMT+0200,1.19704,1.19704,1.19583,1.19623,5086859.863
16.04.2021 09:00:00.000 GMT+0200,1.19622,1.19887,1.196,1.19875,5678390.137
16.04.2021 10:00:00.000 GMT+0200,1.19875,1.19884,1.19725,1.19779,5528529.785
16.04.2021 11:00:00.000 GMT+0200,1.19778,1.19799,1.19692,1.19782,3958560.059
16.04.2021 12:00:00.000 GMT+0200,1.1978,1.19946,1.19762,1.19886,4786430.176
16.04.2021 13:00:00.000 GMT+0200,1.19886,1.19918,1.19789,1.19827,5137089.844
16.04.2021 14:00:00.000 GMT+0200,1.19826,1.19899,1.19772,1.19837,5698129.883
16.04.2021 15:00:00.000 GMT+0200,1.19838,1.1986,1.1977,1.19784,5086850.098
16.04.2021 16:00:00.000 GMT+0200,1.19783,1.19936,1.1975,1.19794,5919450.195
16.04.2021 17:00:00.000 GMT+0200,1.19792,1.19836,1.19747,1.19785,4286120.117
16.04.2021 18:00:00.000 GMT+0200,1.19784,1.19805,1.19755,1.19805,2542929.932
